Date,Open,High,Low,Close,Adj Close,Volume
2023-10-06,57.189999,59.520000,57.169998,58.619999,58.619999,1502500
2023-10-09,57.540001,58.139999,56.330002,57.869999,57.869999,1465800
2023-10-10,58.099998,60.259998,57.820000,59.080002,59.080002,865600
2023-10-11,59.209999,60.119999,58.570000,59.810001,59.810001,713300
2023-10-12,59.060001,59.369999,56.020000,56.990002,56.990002,1018600
2023-10-13,57.000000,57.520000,55.680000,56.860001,56.860001,835900
2023-10-16,57.590000,58.779999,56.959999,58.590000,58.590000,726300
2023-10-17,57.889999,59.250000,57.830002,57.919998,57.919998,911500
2023-10-18,57.119999,57.119999,55.779999,56.279999,56.279999,1341400
2023-10-19,55.959999,56.490002,54.529999,54.790001,54.790001,1130900
2023-10-20,54.799999,55.330002,53.590000,54.869999,54.869999,810500
2023-10-23,54.650002,56.490002,54.650002,55.619999,55.619999,809500
2023-10-24,56.450001,56.810001,55.810001,56.279999,56.279999,887500
2023-10-25,55.459999,55.790001,54.119999,54.430000,54.430000,807200
2023-10-26,55.000000,55.779999,54.090000,54.970001,54.970001,841900
2023-10-27,55.060001,55.340000,54.180000,54.279999,54.279999,1007900
2023-10-30,54.770000,55.950001,54.570000,55.299999,55.299999,1965100
2023-10-31,58.250000,59.500000,55.669998,56.209999,56.209999,3256500
2023-11-01,56.410000,59.119999,56.169998,58.400002,58.400002,1820500
2023-11-02,59.730000,62.230000,59.689999,61.869999,61.869999,1849700
2023-11-03,63.290001,64.610001,62.619999,62.709999,62.709999,1434200
2023-11-06,62.520000,62.700001,59.630001,60.169998,60.169998,1333500
2023-11-07,60.200001,61.860001,60.200001,61.160000,61.160000,702200
2023-11-08,60.950001,61.939999,60.889999,61.490002,61.490002,522500
2023-11-09,61.750000,61.750000,60.130001,60.369999,60.369999,586000
2023-11-10,60.830002,61.730000,59.860001,61.419998,61.419998,692400
2023-11-13,61.090000,61.630001,60.599998,61.380001,61.380001,436900
2023-11-14,64.029999,66.760002,63.759998,66.040001,66.040001,1013700
2023-11-15,66.019997,68.500000,66.019997,66.419998,66.419998,1024000
2023-11-16,66.440002,66.830002,65.839996,66.000000,66.000000,516600
2023-11-17,66.599998,67.589996,66.419998,67.559998,67.559998,667100
2023-11-20,67.379997,68.129997,66.779999,67.830002,67.830002,855700
2023-11-21,67.419998,68.099998,67.160004,67.580002,67.580002,638200
2023-11-22,68.099998,68.639999,67.419998,67.580002,67.580002,526000
2023-11-24,67.190002,68.839996,67.010002,68.230003,68.230003,246400
2023-11-27,67.669998,69.790001,67.540001,68.900002,68.900002,796200
2023-11-28,68.529999,69.349998,68.059998,69.050003,69.050003,711200
2023-11-29,70.000000,71.349998,69.910004,70.220001,70.220001,845800
2023-11-30,70.150002,70.540001,69.110001,70.269997,70.269997,886600
2023-12-01,70.209999,72.220001,69.639999,72.070000,72.070000,902100
2023-12-04,71.779999,72.760002,71.220001,72.660004,72.660004,667100
2023-12-05,72.510002,73.089996,71.660004,71.860001,71.860001,492200
2023-12-06,72.720001,74.320000,72.470001,72.580002,72.580002,877200
2023-12-07,72.519997,73.190002,72.279999,72.879997,72.879997,618000
2023-12-08,72.760002,74.250000,72.760002,72.959999,72.959999,457000
2023-12-11,73.050003,73.199997,72.440002,72.529999,72.529999,660800
2023-12-12,72.610001,73.699997,71.989998,72.849998,72.849998,787500
2023-12-13,71.580002,75.720001,71.419998,75.449997,75.449997,889600
2023-12-14,77.400002,80.589996,77.199997,80.139999,80.139999,1303100
2023-12-15,80.070000,81.120003,79.419998,80.220001,80.220001,1798800
2023-12-18,80.650002,81.070000,78.349998,79.010002,79.010002,658200
2023-12-19,79.769997,81.019997,79.489998,80.919998,80.919998,954200
2023-12-20,81.510002,84.680000,81.010002,81.559998,81.559998,1412300
2023-12-21,82.699997,83.349998,82.019997,83.190002,83.190002,764000
2023-12-22,83.480003,83.830002,82.529999,83.320000,83.320000,712200
2023-12-26,83.660004,84.110001,83.209999,83.430000,83.430000,411900
2023-12-27,83.599998,84.360001,83.430000,83.620003,83.620003,590700
2023-12-28,83.570000,84.209999,83.010002,83.720001,83.720001,290600
2023-12-29,83.360001,84.059998,82.779999,82.790001,82.790001,419700
2024-01-02,81.779999,83.080002,80.239998,80.709999,80.709999,721000
2024-01-03,78.889999,79.050003,77.080002,77.160004,77.160004,1087200
2024-01-04,76.320000,77.970001,76.180000,76.400002,76.400002,1023000
2024-01-05,75.839996,77.680000,75.790001,77.370003,77.370003,684700
2024-01-08,77.769997,79.370003,77.500000,79.360001,79.360001,494100
2024-01-09,78.489998,79.620003,78.370003,79.620003,79.620003,388600
2024-01-10,79.919998,81.360001,79.730003,81.339996,81.339996,681600
2024-01-11,81.019997,82.550003,80.430000,82.500000,82.500000,811600
2024-01-12,83.010002,83.639999,81.129997,81.919998,81.919998,423800
2024-01-16,81.269997,81.550003,79.330002,80.870003,80.870003,510600
2024-01-17,79.650002,80.440002,79.040001,79.800003,79.800003,573100
2024-01-18,80.470001,81.290001,79.129997,81.260002,81.260002,639400
2024-01-19,81.379997,82.330002,79.949997,82.300003,82.300003,579500
2024-01-22,83.510002,84.120003,82.629997,83.790001,83.790001,617800
2024-01-23,83.639999,83.709999,80.889999,81.269997,81.269997,906400
2024-01-24,82.150002,82.669998,78.610001,79.190002,79.190002,837200
2024-01-25,80.720001,81.419998,79.690002,81.400002,81.400002,679700
2024-01-26,81.480003,81.790001,80.540001,81.230003,81.230003,359600
2024-01-29,81.559998,83.500000,80.820000,83.250000,83.250000,673400
